,Local,Magnitude,Tipo,Significancia,Profundidade,Latitude,Longitude,Timestamp,Year
7433,"123 km E of McCarthy, Alaska",2.1,Terremoto,68,4.2,61.4848,-140.6089,2022-02-14 12:21:11.890,2022
7434,"56 km SW of Labasa, Fiji",4.4,Terremoto,298,10.0,-16.8004,179.0022,2022-02-14 12:46:09.265,2022
7435,"122 km E of McCarthy, Alaska",2.0,Terremoto,62,10.6,61.4925,-140.624,2022-02-14 12:56:31.445,2022
7436,"68 km SE of Nikolski, Alaska",3.8,Terremoto,222,32.66,52.4819,-168.1918,2022-02-14 13:05:46.856,2022
7437,"63 km SW of Labasa, Fiji",4.2,Terremoto,271,10.0,-16.8805,178.998,2022-02-14 13:28:03.200,2022
7438,"61 km W of Tobelo, Indonesia",4.0,Terremoto,246,121.84,1.7936,127.4596,2022-02-14 13:30:24.106,2022
7439,"3 km WNW of Omigawa, Japan",4.5,Terremoto,312,44.97,35.8658,140.5794,2022-02-14 13:37:49.771,2022
7440,"114 km NW of Panguna, Papua New Guinea",4.5,Terremoto,312,93.24,-5.643,154.7052,2022-02-14 13:38:36.686,2022
7441,"7 km E of P?hala, Hawaii",2.12,Terremoto,69,34.1100006103516,19.1946659088135,-155.411331176758,2022-02-14 13:44:43.830,2022
7442,"112 km WSW of Hawaiian Ocean View, Hawaii",3.8,Terremoto,223,35.0,18.8274,-156.7987,2022-02-14 13:46:44.129,2022
7443,"13 km ENE of P?hala, Hawaii",2.05999994,Terremoto,65,32.060001373291,19.2548332214355,-155.362167358398,2022-02-14 13:59:37.520,2022
7444,"4 km SW of Fuig, Puerto Rico",2.67,Terremoto,110,7.66,17.9655,-66.9463333333333,2022-02-14 14:36:48.040,2022
7445,"166 km S of Merizo Village, Guam",4.5,Terremoto,312,10.0,11.7824,144.4266,2022-02-14 15:14:09.902,2022
7446,"2 km ENE of La Parguera, Puerto Rico",2.11,Terremoto,68,6.41,17.9821666666667,-67.0206666666667,2022-02-14 15:16:20.920,2022
7447,"3 km NW of Renfrow, Oklahoma",2.18,Terremoto,73,6.72,36.9485,-97.67533333,2022-02-14 15:20:47.149,2022
7448,"30 km S of Mina, Nevada",2.3,Terremoto,81,11.7,38.1158,-118.1162,2022-02-14 15:28:17.078,2022
7449,Tonga,4.5,Terremoto,312,10.0,-20.861,-175.3506,2022-02-14 15:48:16.474,2022
7450,"119 km ESE of Akutan, Alaska",2.5,Terremoto,96,54.0,53.8078,-164.0474,2022-02-14 15:57:25.658,2022
7451,"77 km NNW of Bima, Indonesia",4.4,Terremoto,298,10.0,-7.7826,118.5573,2022-02-14 16:11:32.088,2022
7452,"10km SW of Valencia, CA",3.17,Terremoto,305,3.23,34.3891667,-118.6415,2022-02-14 16:41:35.260,2022
7453,"113 km SE of Kegen, Kazakhstan",4.4,Terremoto,298,10.0,42.3639,80.2851,2022-02-14 16:44:33.943,2022
7454,central East Pacific Rise,4.5,Terremoto,312,10.0,-8.7633,-108.8797,2022-02-14 16:50:36.584,2022
7455,central East Pacific Rise,4.6,Terremoto,326,10.0,-8.9284,-108.3336,2022-02-14 17:03:15.841,2022
7456,south of Panama,4.3,Terremoto,284,10.0,3.5297,-82.846,2022-02-14 17:10:35.408,2022
7457,"71 km SSE of Akutan, Alaska",2.0,Terremoto,62,51.0,53.5662,-165.2598,2022-02-14 17:20:37.921,2022
7458,off the coast of Central America,4.6,Terremoto,326,10.0,3.3713,-83.0445,2022-02-14 17:32:11.462,2022
7459,"45 km NW of Toyah, Texas",2.8,Terremoto,121,6.131567383,31.6179215,-104.1132912,2022-02-14 17:53:00.619,2022
7460,"20km E of Little Lake, CA",2.02,Terremoto,63,3.51,35.9176667,-117.6811667,2022-02-14 17:55:00.910,2022
7461,"20km E of Little Lake, CA",2.24,Terremoto,77,2.99,35.9175,-117.6811667,2022-02-14 17:55:36.450,2022
7462,,4.5,Terremoto,312,10.0,-30.5372,-176.3272,2022-02-14 18:04:18.953,2022
7463,"58 km WSW of Tatitlek, Alaska",2.9,Terremoto,129,7.6,60.5998,-147.6142,2022-02-14 18:12:19.897,2022
7464,"130 km S of Unalaska, Alaska",2.3,Terremoto,81,18.3,52.7046,-166.6636,2022-02-14 18:57:49.842,2022
7465,"Ryukyu Islands, Japan",4.7,Terremoto,340,39.96,28.84,130.1525,2022-02-14 19:17:40.887,2022
7466,"41 km SSE of False Pass, Alaska",2.9,Terremoto,129,14.35,54.4919,-163.2678,2022-02-14 19:45:36.153,2022
7467,"38 km W of Salamatof, Alaska",2.6,Terremoto,104,82.2,60.6692,-152.0154,2022-02-14 19:48:32.341,2022
7468,"196 km ENE of Neiafu, Tonga",4.5,Terremoto,312,10.0,-18.2798,-172.1642,2022-02-14 20:02:22.230,2022
7469,"91 km SE of King Cove, Alaska",3.9,Terremoto,234,35.0,54.5849,-161.1517,2022-02-14 20:05:54.344,2022
7470,"41 km SE of Lospalos, Timor Leste",4.4,Terremoto,298,10.0,-8.8065,127.2478,2022-02-14 20:22:33.646,2022
7471,"209 km W of Olonkinbyen, Svalbard and Jan Mayen",5.7,Terremoto,500,10.0,70.7114,-14.3853,2022-02-14 20:28:21.244,2022
7472,"6 km ENE of P?hala, Hawaii",2.2,Terremoto,74,34.7900009155273,19.2278327941895,-155.424163818359,2022-02-14 20:31:59.450,2022
7473,"184 km SE of Perryville, Alaska",3.9,Terremoto,234,7.4,54.8855,-156.8602,2022-02-14 20:39:16.747,2022
7474,"17 km SSW of Manley Hot Springs, Alaska",2.1,Terremoto,68,14.7,64.8527,-150.7483,2022-02-14 20:48:25.087,2022
7475,"6 km E of Wright, Wyoming",3.4,mining explosion,178,0.0,43.7494,-105.4143,2022-02-14 21:05:13.566,2022
7476,"230 km E of Amahai, Indonesia",4.3,Terremoto,284,10.0,-3.4161,130.9886,2022-02-14 21:10:54.428,2022
7477,"76 km S of Unalaska, Alaska",2.3,Terremoto,81,25.6,53.1878,-166.6687,2022-02-14 21:27:28.405,2022
7478,"120 km SSW of Yakutat, Alaska",2.1,Terremoto,68,27.6,58.6203,-140.8122,2022-02-14 21:27:38.097,2022
7479,"193 km W of Olonkinbyen, Svalbard and Jan Mayen",4.3,Terremoto,284,10.0,70.7642,-13.97,2022-02-14 21:32:04.347,2022
7480,"131 km SSE of Akhiok, Alaska",3.1,Terremoto,148,24.4,55.8763,-153.2509,2022-02-14 21:39:32.068,2022
7481,"114 km ESE of Akutan, Alaska",2.3,Terremoto,81,51.7,53.8821,-164.0828,2022-02-14 21:43:42.889,2022
7482,"197 km W of Olonkinbyen, Svalbard and Jan Mayen",4.7,Terremoto,340,10.0,70.8189,-14.0988,2022-02-14 21:53:04.036,2022
7483,"204 km SE of Perryville, Alaska",2.9,Terremoto,129,20.6,54.6712,-156.7795,2022-02-14 22:09:17.954,2022
7484,"7 km SW of Colstrip, Montana",3.2,mining explosion,158,0.0,45.8362,-106.693,2022-02-14 22:09:22.900,2022
7485,south of the Fiji Islands,4.4,Terremoto,298,579.58,-25.483,178.5548,2022-02-14 22:51:19.396,2022
7486,"5 km NW of Acajutla, El Salvador",4.3,Terremoto,284,110.83,13.633,-89.8561,2022-02-14 23:04:04.333,2022
7487,"29 km S of False Pass, Alaska",2.0,Terremoto,62,23.8,54.5915,-163.3781,2022-02-14 23:13:01.210,2022
7488,"55 km S of Whites City, New Mexico",2.8,Terremoto,121,7.237011719,31.67257379,-104.4153407,2022-02-14 23:17:50.685,2022
7489,"66 km NNW of San Antonio, Puerto Rico",3.59,Terremoto,198,10.0,19.0731,-67.2446,2022-02-14 23:26:27.110,2022
7490,"14 km ENE of Gardendale, Texas",3.2,Terremoto,180,8.436889647999998,32.06268311,-102.2371618,2022-02-14 23:29:28.209,2022
7491,Arafura Sea,4.8,Terremoto,354,10.0,-8.4848,134.8418,2022-02-14 23:56:27.331,2022
7492,"5 km ENE of P?hala, Hawaii",2.08,Terremoto,67,34.4300003051758,19.2266674041748,-155.429000854492,2022-02-15 00:02:39.210,2022
7493,"5 km SSE of P?hala, Hawaii",2.1400001,Terremoto,70,33.0099983215332,19.1599998474121,-155.453506469727,2022-02-15 00:47:48.380,2022
7494,"32 km E of Pedro Bay, Alaska",2.0,Terremoto,62,138.5,59.8146,-153.5358,2022-02-15 01:01:55.652,2022
7495,"116 km SSE of Akhiok, Alaska",3.1,Terremoto,148,6.2,56.071,-153.1445,2022-02-15 01:16:48.088,2022
7496,"25 km NNE of Paxson, Alaska",2.8,Terremoto,121,3.4,63.2961,-145.4101,2022-02-15 01:33:48.876,2022
7497,"73 km S of Labasa, Fiji",4.4,Terremoto,298,10.0,-17.0844,179.2377,2022-02-15 01:37:52.069,2022
7498,"20km NE of Covelo, CA",2.16,Terremoto,72,-1.08,39.8935,-123.0601667,2022-02-15 01:53:18.860,2022
7499,"6 km S of Roosevelt, Arizona",2.5,Terremoto,97,10.0,33.6092,-111.1315,2022-02-15 02:02:28.550,2022
7500,"New Siberian Islands, Sakha, Russia",4.2,Terremoto,271,10.0,73.6646,136.9437,2022-02-15 02:03:54.595,2022
7501,"63 km SSE of Kuqa, China",4.1,Terremoto,259,10.0,41.2176,83.2966,2022-02-15 02:05:44.211,2022
7502,"6 km ENE of P?hala, Hawaii",2.08,Terremoto,67,32.25,19.2176666259766,-155.415832519531,2022-02-15 02:06:07.420,2022
7503,"7 km E of P?hala, Hawaii",2.08,Terremoto,67,33.5900001525879,19.2099990844727,-155.410339355469,2022-02-15 02:06:42.730,2022
7504,"0 km NE of Palomas, Puerto Rico",2.74,Terremoto,116,15.61,18.017,-66.868,2022-02-15 02:08:39.550,2022
7505,"69 km E of Sarangani, Philippines",4.2,Terremoto,271,81.03,5.3492,126.0857,2022-02-15 02:12:18.679,2022
7506,"92 km E of Nikolski, Alaska",2.1,Terremoto,68,20.3,52.8139,-167.505,2022-02-15 02:30:10.102,2022
7507,Pacific-Antarctic Ridge,4.7,Terremoto,340,10.0,-55.6666,-144.4006,2022-02-15 02:38:16.281,2022
7508,"102 km SE of Nikolski, Alaska",2.3,Terremoto,81,6.7,52.2257,-167.9042,2022-02-15 02:43:02.735,2022
7509,"37 km SSE of Glacier View, Alaska",2.2,Terremoto,74,14.0,61.4916,-147.4224,2022-02-15 02:45:12.349,2022
7510,"8 km N of Fritz Creek, Alaska",2.0,Terremoto,62,51.6,59.8102,-151.2745,2022-02-15 02:55:46.910,2022
7511,"69 km ESE of Akutan, Alaska",2.0,Terremoto,62,28.3,53.8548,-164.8338,2022-02-15 03:00:36.882,2022
7512,"8 km E of P?hala, Hawaii",2.1,Terremoto,68,31.7299995422363,19.1958332061768,-155.399993896484,2022-02-15 03:03:28.090,2022
7513,"56 km S of Whites City, New Mexico",2.0,Terremoto,62,10.34,31.6686,-104.3873,2022-02-15 03:16:51.028,2022
7514,"15 km S of Fern Forest, Hawaii",2.19,Terremoto,74,2.73,19.3265,-155.1485,2022-02-15 03:26:04.360,2022
7515,"Pagan region, Northern Mariana Islands",4.5,Terremoto,312,188.28,18.3544,145.6846,2022-02-15 03:55:49.037,2022
7516,"10 km NNE of Stanley, Idaho",2.17,Terremoto,72,6.33,44.3081667,-114.8948333,2022-02-15 04:10:17.600,2022
7517,Banda Sea,4.5,Terremoto,312,165.41,-6.3519,129.4469,2022-02-15 04:20:46.797,2022
7518,"40 km SE of Akhiok, Alaska",2.4,Terremoto,89,20.9,56.7139,-153.6668,2022-02-15 04:37:42.811,2022
7519,"35 km SSW of Coihueco, Chile",4.3,Terremoto,285,102.01,-36.9413,-71.9163,2022-02-15 04:55:29.170,2022
7520,"10 km E of P?hala, Hawaii",2.21,Terremoto,75,29.8099994659424,19.2123336791992,-155.378173828125,2022-02-15 05:01:00.950,2022
7521,"35 km WNW of Khovu-Aksy, Russia",4.9,Terremoto,369,10.0,51.2349,93.23,2022-02-15 05:01:48.796,2022
7522,"91 km WSW of Puerto Madero, Mexico",4.6,Terremoto,326,10.0,14.2704,-93.1369,2022-02-15 05:01:51.757,2022
7523,"5 km E of Lajas, Puerto Rico",2.88,Terremoto,128,22.75,18.045,-67.0095,2022-02-15 05:07:21.150,2022
7524,"31 km SE of Mina, Nevada",3.4,Terremoto,178,10.2,38.1622,-117.8893,2022-02-15 05:34:54.330,2022
7525,"3 km SW of Sabana Grande, Puerto Rico",2.12,Terremoto,69,5.8,18.0558333333333,-66.987,2022-02-15 05:53:07.760,2022
7526,"8 km WNW of L'Épiphanie, Canada",2.7,Terremoto,112,9.15,45.8832,-73.58,2022-02-15 05:53:44.643,2022
7527,"9 km NE of Avon, Montana",2.1,Terremoto,68,8.39,46.6536667,-112.5175,2022-02-15 06:03:55.520,2022
7528,"200 km SE of Perryville, Alaska",3.1,Terremoto,148,4.3,54.6739,-156.8548,2022-02-15 06:07:26.779,2022
7529,"76 km NNE of Cruz Bay, U.S. Virgin Islands",3.85,Terremoto,229,58.0,18.9326,-64.4388,2022-02-15 06:10:23.750,2022
7530,"20 km ESE of Honaunau-Napoopoo, Hawaii",2.04,Terremoto,64,2.86,19.41,-155.673333333333,2022-02-15 06:19:21.740,2022
7531,"48 km N of Petersville, Alaska",3.0,Terremoto,138,105.1,62.9245,-150.9402,2022-02-15 06:21:03.009,2022
7532,"2 km NNW of Fuig, Puerto Rico",2.24,Terremoto,77,7.86,18.0128333333333,-66.9216666666667,2022-02-15 06:31:07.410,2022
7533,"11 km ENE of P?hala, Hawaii",2.1400001,Terremoto,70,32.9099998474121,19.2395000457764,-155.378326416016,2022-02-15 06:43:27.430,2022
7534,"36 km ENE of Adak, Alaska",3.3,Terremoto,168,134.49,52.0175,-176.1562,2022-02-15 07:01:18.349,2022
7535,"6 km ENE of P?hala, Hawaii",2.38,Terremoto,87,35.9199981689453,19.2299995422363,-155.424667358398,2022-02-15 07:09:24.900,2022
7536,"10 km E of P?hala, Hawaii",2.1400001,Terremoto,70,32.1199989318848,19.2196674346924,-155.382659912109,2022-02-15 07:37:11.420,2022
7537,"11 km ENE of P?hala, Hawaii",2.19,Terremoto,74,33.1399993896484,19.2255001068115,-155.376327514648,2022-02-15 07:52:24.930,2022
7538,"37 km NNE of Anse-Bertrand, Guadeloupe",5.0,Terremoto,407,46.8,16.7717,-61.339,2022-02-15 08:03:00.157,2022
7539,"49 km SSW of King Cove, Alaska",2.0,Terremoto,62,66.1,54.6677,-162.6877,2022-02-15 08:07:22.990,2022
7540,"8 km NNW of Yorktown, Texas",2.5,Terremoto,97,6.235961914,29.04327393,-97.54515165,2022-02-15 08:07:42.659,2022
7541,"6 km W of Fuig, Puerto Rico",2.14,Terremoto,70,9.65,17.9816666666667,-66.9785,2022-02-15 08:33:31.110,2022
7542,,2.2,Terremoto,74,39.5,51.4402,178.851,2022-02-15 08:36:45.496,2022
7543,"58 km N of Petersville, Alaska",3.2,Terremoto,158,104.7,63.0191,-150.6743,2022-02-15 08:43:57.051,2022
7544,"3 km NNW of Fuig, Puerto Rico",2.37,Terremoto,86,12.25,18.014,-66.9241666666667,2022-02-15 09:07:10.970,2022
7545,Fiji region,4.2,Terremoto,271,441.98,-18.9613,-177.7865,2022-02-15 09:54:01.788,2022
7546,"2 km NE of Yauco, Puerto Rico",2.5,Terremoto,96,18.91,18.0528333333333,-66.8326666666667,2022-02-15 10:07:32.810,2022
7547,"2 km NW of Indios, Puerto Rico",2.34,Terremoto,84,12.56,18.0078333333333,-66.8348333333333,2022-02-15 10:32:49.770,2022
7548,"8 km ENE of P?hala, Hawaii",2.25,Terremoto,78,32.0499992370605,19.2256660461426,-155.401336669922,2022-02-15 10:37:42.470,2022
7549,"5 km W of Fuig, Puerto Rico",2.11,Terremoto,68,11.12,17.9843333333333,-66.9688333333333,2022-02-15 11:09:36.420,2022
7550,"3 km WSW of Guánica, Puerto Rico",2.55,Terremoto,100,7.41,17.9596666666667,-66.9413333333333,2022-02-15 11:30:32.860,2022
7551,"58 km ENE of Xinyuan, China",4.2,Terremoto,271,10.0,43.6423,83.9117,2022-02-15 11:32:39.031,2022
7552,"6km NW of The Geysers, CA",2.4,Terremoto,89,3.51,38.8145,-122.7986667,2022-02-15 11:40:51.890,2022
7553,"Island of Hawaii, Hawaii",2.25,Terremoto,78,31.6700000762939,19.2358341217041,-155.399673461914,2022-02-15 11:49:04.200,2022
7554,"6 km WSW of La Parguera, Puerto Rico",2.33,Terremoto,84,10.01,17.9498333333333,-67.1041666666667,2022-02-15 12:05:01.280,2022
7555,"7 km SSE of Maria Antonia, Puerto Rico",2.18,Terremoto,73,16.95,17.9128333333333,-66.8598333333333,2022-02-15 12:07:41.280,2022
7556,"8 km NE of Fochville, South Africa",4.4,Terremoto,298,5.0,-26.4392,27.5586,2022-02-15 12:09:26.354,2022
7557,"Pagan region, Northern Mariana Islands",4.3,Terremoto,284,71.75,18.611,146.5858,2022-02-15 12:13:59.504,2022
7558,"116 km SSE of Sand Point, Alaska",3.2,Terremoto,158,10.0,54.3666,-159.8033,2022-02-15 12:20:15.423,2022
7559,"121 km E of McCarthy, Alaska",2.3,Terremoto,81,16.5,61.4645,-140.6522,2022-02-15 12:22:12.407,2022
7560,"113 km SSE of Sand Point, Alaska",3.1,Terremoto,148,10.0,54.3736,-159.8962,2022-02-15 12:24:06.070,2022
7561,"118 km SSE of Sand Point, Alaska",2.2,Terremoto,74,28.2,54.4137,-159.5818,2022-02-15 12:40:07.483,2022
7562,"135 km SW of Singkil, Indonesia",4.5,Terremoto,312,10.0,1.3933,96.9566,2022-02-15 13:05:38.488,2022
7563,"11km NNE of Cayucos, CA",2.34,Terremoto,85,6.98,35.5353333,-120.8411667,2022-02-15 13:06:20.730,2022
7564,"103 km SSE of Sand Point, Alaska",2.1,Terremoto,68,5.8,54.4926,-159.8295,2022-02-15 13:24:04.371,2022
7565,"165 km S of Merizo Village, Guam",4.5,Terremoto,312,10.0,11.7987,144.3866,2022-02-15 13:33:15.686,2022
7566,"10 km E of P?hala, Hawaii",2.39,Terremoto,88,32.25,19.2116661071777,-155.374496459961,2022-02-15 13:48:30.000,2022
7567,"232 km SW of Yakutat, Alaska",2.5,Terremoto,96,10.0,58.133,-142.6835,2022-02-15 14:48:00.099,2022
7568,"98 km NNE of Cruz Bay, U.S. Virgin Islands",3.53,Terremoto,192,51.0,19.1843,-64.5376,2022-02-15 14:52:09.810,2022
7569,"25 km WNW of Anchor Point, Alaska",2.1,Terremoto,68,71.9,59.8849,-152.2281,2022-02-15 14:53:30.429,2022
7570,"51 km SE of Basco, Philippines",4.2,Terremoto,271,10.0,20.0975,122.2923,2022-02-15 15:17:14.848,2022
7571,"286 km E of Levuka, Fiji",4.2,Terremoto,271,569.51,-18.3132,-177.9881,2022-02-15 15:52:59.087,2022
7572,"24 km SSW of Attu Station, Alaska",4.3,Terremoto,284,47.62,52.6409,173.0765,2022-02-15 15:57:56.351,2022
7573,"254 km SW of Merizo Village, Guam",4.5,Terremoto,312,10.0,11.606,143.0458,2022-02-15 16:05:02.085,2022
7574,"95 km E of Georgetown, Saint Helena",4.7,Terremoto,340,10.0,-8.0764,-13.5606,2022-02-15 16:08:02.045,2022
7575,"10 km N of Témeni, Greece",4.6,Terremoto,326,10.0,38.327,22.1427,2022-02-15 16:24:57.450,2022
7576,"108 km SSW of False Pass, Alaska",2.1,Terremoto,68,52.2,53.974,-164.1217,2022-02-15 16:51:52.412,2022
7577,"66 km N of Charlotte Amalie, U.S. Virgin Islands",2.99,Terremoto,138,10.72,18.9321666666667,-65.0311666666667,2022-02-15 16:55:04.830,2022
7578,"202 km WSW of Adak, Alaska",2.9,Terremoto,129,28.01,51.3482,-179.4323,2022-02-15 17:03:20.979,2022
7579,"24 km W of Garden City, Texas",2.9,Terremoto,129,8.559163411,31.87683105,-101.7366139,2022-02-15 17:14:18.209,2022
7580,"Unimak Island region, Alaska",2.6,Terremoto,104,35.0,53.7008,-164.5874,2022-02-15 17:17:04.113,2022
7581,"9 km S of Indios, Puerto Rico",2.05,Terremoto,65,11.51,17.9078333333333,-66.8235,2022-02-15 17:42:11.860,2022
7582,"255 km SE of Chiniak, Alaska",2.8,Terremoto,121,10.0,56.0488,-149.2213,2022-02-15 17:43:35.060,2022
7583,"1 km NNE of Palomas, Puerto Rico",2.25,Terremoto,78,15.26,18.0255,-66.8678333333333,2022-02-15 17:44:09.980,2022
7584,"102 km SE of Ishinomaki, Japan",4.3,Terremoto,284,6.15,37.7596,142.1256,2022-02-15 17:58:08.010,2022
7585,"Island of Hawaii, Hawaii",2.05999994,Terremoto,65,33.689998626709,19.1766662597656,-155.456497192383,2022-02-15 17:59:57.670,2022
7586,South Sandwich Islands region,5.1,Terremoto,400,71.51,-58.4116,-25.561,2022-02-15 18:15:17.121,2022
7587,"1km W of San Juan Bautista, CA",2.18,Terremoto,73,7.05,36.8468333,-121.5496667,2022-02-15 18:20:16.650,2022
7588,"59 km SSE of Acajutla, El Salvador",4.4,Terremoto,303,58.51,13.0789,-89.6786,2022-02-15 19:19:11.902,2022
7589,"108 km SSE of Akhiok, Alaska",3.0,Terremoto,139,3.5,56.1342,-153.1985,2022-02-15 19:43:07.466,2022
7590,"36 km SE of Mina, Nevada",4.7,Terremoto,347,4.1,38.1814,-117.7833,2022-02-15 21:16:24.065,2022
7591,"37 km SE of Mina, Nevada",2.6,Terremoto,104,7.2,38.1841,-117.7763,2022-02-15 21:35:58.537,2022
7592,"14km W of Delta, B.C., MX",2.2,Terremoto,74,3.08,32.3778333,-115.339,2022-02-15 21:42:05.480,2022
7593,"5 km SW of P?hala, Hawaii",2.1400001,Terremoto,70,33.939998626709,19.1653327941895,-155.513168334961,2022-02-15 21:58:30.290,2022
7594,"15 km SSE of Sunnyside, Utah",2.03,Terremoto,63,-1.54,39.4236667,-110.3145,2022-02-15 22:25:57.830,2022
7595,Fiji region,4.4,Terremoto,298,598.08,-21.6001,-179.1755,2022-02-15 22:28:19.831,2022
7596,"189 km NW of Sola, Vanuatu",4.3,Terremoto,284,35.0,-12.5473,166.4477,2022-02-15 23:31:04.556,2022
7597,"26 km SW of Coyanosa, Texas",2.2,Terremoto,75,1.015673828,31.06329591,-103.2412115,2022-02-15 23:40:48.321,2022
7598,"8 km SSW of Portage, Utah",2.2,Terremoto,74,3.13,41.9043333,-112.2806667,2022-02-15 23:41:43.730,2022
7599,"28 km E of Kimbe, Papua New Guinea",4.6,Terremoto,326,125.56,-5.5636,150.3977,2022-02-15 23:45:48.859,2022
7600,"3 km WSW of Fuig, Puerto Rico",2.04,Terremoto,64,6.86,17.9795,-66.951,2022-02-15 23:47:30.360,2022
7601,"28 km SE of Unalaska, Alaska",3.1,Terremoto,148,74.76,53.7173,-166.1927,2022-02-16 00:03:21.142,2022
7602,"4 km S of Indios, Puerto Rico",2.05,Terremoto,65,11.88,17.9503333333333,-66.8181666666667,2022-02-16 00:09:51.020,2022
7603,"73 km WNW of Bandar Abbas, Iran",4.3,Terremoto,284,10.0,27.3279,55.5554,2022-02-16 00:49:28.901,2022
7604,"4km NW of Aromas, CA",2.54,Terremoto,103,10.6,36.9151667,-121.6668333,2022-02-16 01:16:32.520,2022
7605,"35 km ESE of Atka, Alaska",2.3,Terremoto,81,147.5,52.1178,-173.6902,2022-02-16 01:25:37.975,2022
7606,"103 km NNW of Isangel, Vanuatu",4.6,Terremoto,326,155.03,-18.693,168.8787,2022-02-16 01:35:29.473,2022
7607,"42 km N of Rabaul, Papua New Guinea",4.2,Terremoto,271,10.0,-3.8209,152.1904,2022-02-16 01:37:18.883,2022
7608,"24 km NW of Stanley, Idaho",2.42,Terremoto,90,8.93,44.3498333,-115.1795,2022-02-16 01:40:32.440,2022
7609,"6 km WNW of Salcha, Alaska",2.0,Terremoto,62,16.7,64.5557,-147.0128,2022-02-16 01:50:56.581,2022
7610,"3 km SE of P?hala, Hawaii",2.29999995,Terremoto,82,37.0200004577637,19.1805000305176,-155.452499389648,2022-02-16 01:51:45.920,2022
7611,"77 km S of Unalaska, Alaska",2.0,Terremoto,62,25.1,53.1875,-166.7466,2022-02-16 01:57:42.168,2022
7612,"45 km NNW of Bandar Abbas, Iran",4.3,Terremoto,284,10.0,27.5803,56.1635,2022-02-16 02:09:03.266,2022
7613,"6km ENE of Shasta, CA",2.71,Terremoto,119,21.87,40.6161667,-122.4296667,2022-02-16 02:10:03.750,2022
7614,"22 km SW of Coyanosa, Texas",2.5,Terremoto,96,4.486254883,31.08599019,-103.2194694,2022-02-16 02:27:26.390,2022
7615,"33 km NNW of Labuan Bajo, Indonesia",4.1,Terremoto,259,181.48,-8.2049,119.8058,2022-02-16 02:34:16.318,2022
7616,"117 km ESE of Gorontalo, Indonesia",4.6,Terremoto,326,96.44,-0.0354,123.9463,2022-02-16 02:46:49.453,2022
7617,"2 km WSW of Fuig, Puerto Rico",2.14,Terremoto,70,11.83,17.9748333333333,-66.9371666666667,2022-02-16 02:59:25.310,2022
7618,"254 km NE of Lospalos, Timor Leste",4.4,Terremoto,298,10.0,-7.1086,128.8225,2022-02-16 03:00:33.364,2022
7619,"123 km WNW of Naha, Japan",4.7,Terremoto,340,10.0,26.6654,126.5468,2022-02-16 03:12:47.468,2022
7620,"3 km E of P?hala, Hawaii",2.01999998,Terremoto,63,35.4300003051758,19.201000213623,-155.445663452148,2022-02-16 03:16:01.240,2022
7621,"16 km SSE of Sunnyside, Utah",2.07,Terremoto,66,-2.89,39.4211667,-110.3023333,2022-02-16 03:55:08.790,2022
7622,"229 km SSW of Nikolski, Alaska",2.9,Terremoto,129,10.0,51.0771,-170.3089,2022-02-16 04:13:35.150,2022
7623,"Rat Islands, Aleutian Islands, Alaska",2.6,Terremoto,104,10.0,51.9792,178.1959,2022-02-16 04:23:17.246,2022
7624,"Madeira Islands, Portugal region",4.9,Terremoto,409,11.68,32.3503,-16.9067,2022-02-16 04:32:38.527,2022
7625,"3 km SW of Anniston, Missouri",2.15,Terremoto,71,7.75,36.801,-89.3523333,2022-02-16 04:33:40.460,2022
7626,"67 km WNW of Bandar Abbas, Iran",4.1,Terremoto,259,10.0,27.3465,55.6258,2022-02-16 04:39:18.237,2022
7627,"37 km WNW of Nanwalek, Alaska",2.1,Terremoto,68,83.5,59.475,-152.5469,2022-02-16 04:39:23.842,2022
